Order ID,Customer ID,Customer Name,Order Date,Ship Date,Ship Mode,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9667605642045,8e8752c2-dc8f-49c8-bd95-5829e72cf300,Sean Burns,2023-08-23,2023-08-26,Same Day,Amandatown,Oregon,59564,East,Furniture,Tables,Integrated zero administration functionalities,576.28,1,0.34,333.80253093721535
8906235466227,c8009f5e-3139-412d-b881-efd7f6fa5eb6,Gabrielle Roberts,2022-03-21,2022-03-23,First Class,Chenstad,Iowa,07539,South,Office Supplies,Tables,Advanced system-worthy service-desk,1941.03,10,0.21,1524.594693419809
1224276774628,2fce10ae-db06-4ec2-a907-12056ced484e,Lisa Price,2022-03-14,2022-03-16,Second Class,East Juanville,Colorado,49326,West,Furniture,Phones,Profit-focused eco-centric monitoring,866.8,1,0.35,525.9549504311208
0080179867789,636404e8-a3b0-43da-845e-aab9cc007490,Shannon Thompson,2024-04-16,2024-04-26,First Class,Scotttown,Louisiana,58974,South,Furniture,Chairs,Devolved transitional installation,616.67,1,0.21,469.8456341052353
6121203843752,2a031bf9-da4d-4948-835b-fa43cae322c3,Gregory Chapman,2023-05-26,2023-06-02,First Class,South Angelaburgh,Mississippi,35199,Central,Technology,Phones,Profound context-sensitive function,852.37,10,0.17,667.9151733849789
3854540064452,8eb7cd02-abf7-4028-9f97-876120bf262b,John Singh,2022-08-05,2022-08-11,Standard Class,North Donaldborough,Georgia,93945,East,Furniture,Bookcases,Organized executive throughput,691.24,2,0.47,339.5195773233558
7917763342724,bc89e2fe-c3ed-4a0e-9d62-0006898a52e0,Sean Peters,2023-05-16,2023-05-22,Standard Class,Port Charles,New Mexico,46852,South,Furniture,Chairs,Universal 24/7 projection,1898.66,7,0.15,1607.3207090647772
1963045306935,d8c78cbe-cd1b-4040-8f8f-29328afb9ff3,Joshua Gallegos,2022-11-22,2022-11-23,First Class,West Melanie,Maryland,02049,West,Technology,Chairs,Automated tangible toolset,1531.12,8,0.01,1467.8971619315062
1677848165247,83c38648-1a95-4f3e-bd84-b6daa26604f3,Thomas Moses,2022-11-14,2022-11-16,Standard Class,Ronaldside,Indiana,70635,West,Technology,Bookcases,Multi-lateral system-worthy architecture,531.57,9,0.22,384.89097808334196
7810539128785,37aa530b-9e9a-4e83-9a4e-f6fc79a0e727,Dawn Ryan,2023-05-26,2023-05-29,Standard Class,Mcneilhaven,North Carolina,20817,Central,Furniture,Binders,Virtual system-worthy policy,1112.98,1,0.29,751.9413264114547
5792714724635,fc3b8f4d-fe42-4b8f-8e5a-ef220f988297,Brandon Daniel,2024-04-20,2024-04-23,First Class,Pageburgh,Louisiana,17828,West,Technology,Bookcases,Expanded next generation projection,65.26,8,0.35,27.595103604403512
8339121870622,29a8f004-7314-4dae-97a7-0f9d39f44feb,Lacey Lucero,2023-12-16,2023-12-24,Standard Class,Lake Belindaborough,Hawaii,19598,South,Technology,Tables,Decentralized 6thgeneration budgetary management,563.63,9,0.02,537.5576858241595
0018676610089,2cfc95d7-3ae2-4de8-af63-a62d03d0ac19,Linda Parrish,2024-08-20,2024-08-28,Second Class,Espinozaville,Alabama,72294,West,Technology,Binders,Configurable explicit core,1389.06,8,0.39,799.8212743405563
4038453198070,17caf26b-cbfe-4d65-a23b-34635f6763a6,Richard Miranda,2024-02-05,2024-02-08,Second Class,East Leslie,Nebraska,77663,East,Office Supplies,Binders,Intuitive systematic utilization,179.85,8,0.29,103.49612765935973
0762054596716,32d48c82-00ef-4377-88ed-304719001fc9,Steven Williams,2023-08-07,2023-08-11,Standard Class,Hendersonland,California,02210,East,Office Supplies,Phones,Stand-alone hybrid hub,378.08,4,0.47,172.77549409866583
1340785169943,b57e526c-1627-499a-9e14-b9894c91372f,Julie Mills,2021-10-27,2021-11-06,Same Day,Kendraborough,Nevada,55510,South,Office Supplies,Binders,Reactive dedicated frame,737.42,10,0.3,474.10002457680054
9996269708386,88c79c98-60bf-484e-a40d-383a8dd064e3,Justin Hurst,2024-02-29,2024-03-06,Standard Class,South Allisonfort,South Carolina,10023,East,Furniture,Tables,Multi-lateral 4thgeneration hub,1746.94,4,0.39,1021.330985302263
5719760932012,2e3c7679-6dc2-47db-9763-7e6ccd87a06a,Stanley Gallagher,2023-04-13,2023-04-22,Standard Class,Sweeneyhaven,Oregon,73779,East,Furniture,Tables,Enterprise-wide homogeneous access,1502.38,9,0.4,875.4140579150937
0952175585175,8da4ced1-1423-440d-ba4f-a66c4d7f6dfb,Mr. Brandon Adkins,2023-11-01,2023-11-04,First Class,Paulburgh,California,13158,South,Furniture,Chairs,Quality-focused systematic website,1572.94,5,0.36,963.3801839959647
4199626422290,250801c0-8d2a-4e18-a51d-7a23d5b483b6,Felicia Matthews,2023-09-01,2023-09-04,First Class,Port Jasmineview,Washington,96368,West,Technology,Tables,Multi-lateral encompassing capacity,1655.63,5,0.08,1516.1402778400893
4570568209222,58bb8712-8db5-475f-92c4-47bd1af0bb95,Holly Rivas,2024-03-14,2024-03-15,Second Class,Lake Brandonfurt,Iowa,92792,East,Furniture,Phones,Mandatory incremental focus group,1157.45,4,0.05,1068.093991186758
3247282895406,2bf30743-7598-4f10-8d86-ff36f35d164d,John Pearson,2023-12-15,2023-12-19,Standard Class,East Haley,Virginia,59827,Central,Technology,Chairs,Front-line background challenge,694.52,7,0.19,550.0148575105301
8507105801195,63b55bfb-128e-42ad-ab70-7ef6fe62314e,Aaron Thompson,2023-09-24,2023-10-04,Standard Class,Port Dianemouth,Idaho,56521,West,Office Supplies,Bookcases,Configurable value-added analyzer,213.61,5,0.4,119.25901968326296
7092300716951,f26edf2e-3a37-4907-9cdb-b28bbe6e2511,Abigail Webb,2024-09-26,2024-09-27,Standard Class,New Audreyport,Oklahoma,93742,South,Furniture,Bookcases,Inverse tangible frame,1971.53,9,0.06,1805.1887816160015
9876989365291,240eb222-a557-4020-8f8b-e1993a1ce416,Tyler Miranda,2023-07-08,2023-07-15,First Class,New Laurahaven,Georgia,62646,South,Technology,Binders,Exclusive fault-tolerant workforce,62.31,2,0.07,41.33556652206019
1045025896329,e6d59568-3695-4a38-9528-0e7c89d5e178,Steven Lewis,2023-04-16,2023-04-17,Standard Class,Scottbury,Michigan,20343,East,Office Supplies,Binders,Operative multi-tasking approach,1814.83,10,0.12,1582.989948268387
8606739834484,faa0a297-45e3-4268-9cae-edcd67d77873,Kimberly Ponce,2023-02-09,2023-02-19,Standard Class,South Samantha,South Dakota,39549,Central,Technology,Chairs,Open-architected client-driven moratorium,1407.91,1,0.34,880.4764538905221
7740657955157,0d9630be-5580-485a-94b2-79cd0c248f00,Caitlin Cunningham,2021-10-19,2021-10-29,First Class,New Sharonmouth,Connecticut,06072,Central,Office Supplies,Phones,Proactive responsive standardization,166.29,4,0.36,100.67875900302474
9131117861909,aa846060-070d-4ea0-bb09-e7634f39a47f,Robert Padilla,2023-08-26,2023-08-27,First Class,Brownburgh,Hawaii,83580,Central,Furniture,Binders,Assimilated impactful structure,820.22,2,0.21,627.5644409832814
5412012275959,3bdad4ac-eb5c-4ed8-9ef6-840e9ef8b5a9,Amy Moore,2023-07-14,2023-07-24,Standard Class,North Luismouth,Indiana,94803,South,Office Supplies,Tables,Enterprise-wide grid-enabled website,302.24,9,0.06,250.69518526982225
4795074071730,96944fa8-afb7-4dcd-afb6-f3c9a798deba,Julie Pierce,2023-04-06,2023-04-15,First Class,Dawnbury,Texas,98935,West,Office Supplies,Bookcases,Cloned actuating access,1925.44,3,0.21,1497.364988864376
9340391045206,f517aed0-49b0-4036-a486-0c75fb8985bc,Jessica Hunter,2024-09-23,2024-10-01,Second Class,Calebside,Maryland,82664,Central,Office Supplies,Bookcases,Seamless bandwidth-monitored definition,1113.28,10,0.12,935.0340177419937
9928553595204,e16874df-5639-4a74-a768-b119fd9077b6,Benjamin Brown,2023-10-30,2023-11-04,Second Class,Lake Andrewshire,Nevada,72262,West,Furniture,Binders,Centralized asynchronous moratorium,752.28,7,0.2,573.6839353636175
4037842339445,7a3d7b8e-7071-478c-b795-c127630915e1,Tracey Brooks,2022-09-18,2022-09-24,Same Day,North Philipmouth,Missouri,21102,South,Furniture,Bookcases,Managed fresh-thinking access,325.46,5,0.45,156.59428394756674
0173654262411,5912853e-a204-4093-a922-54f937cca228,David Perkins,2024-06-05,2024-06-07,First Class,Lake Stacey,Vermont,20089,East,Office Supplies,Chairs,Face-to-face directional function,1833.05,9,0.32,1199.5732115230126
0090605308861,11dabe5e-1862-4b8c-9b23-915e54be6170,Dana Hernandez,2022-04-03,2022-04-09,Second Class,South Philipbury,Florida,81276,West,Office Supplies,Binders,Adaptive executive service-desk,384.05,8,0.06,351.97416246929083
7598875921290,ec6c6fcc-f9ab-4350-b52b-068255a28f90,Patricia Collins,2023-06-09,2023-06-19,Standard Class,East Stephaniebury,Nebraska,88455,East,Furniture,Binders,Enhanced 24/7 solution,504.54,7,0.04,441.3201125895114
8214770920716,5a8d9931-5ebb-4417-b523-8331243711ee,Gregory Martin,2024-02-06,2024-02-11,Second Class,East Jaimeburgh,Connecticut,85309,East,Furniture,Phones,Robust uniform protocol,1036.33,10,0.45,537.2026783528531
8189705916112,e82ae245-5a42-4292-9149-544e2bc133fb,Christine Watson,2024-02-05,2024-02-13,Same Day,Lake Briannamouth,Oregon,98755,East,Office Supplies,Phones,Persistent system-worthy leverage,494.11,9,0.06,456.5701205989673
6880053789312,181d40f9-b0d3-4e6f-b437-e2042adfedf8,Jaime Bender,2023-12-02,2023-12-06,Standard Class,Nolanhaven,Louisiana,43977,West,Technology,Bookcases,Integrated actuating protocol,921.29,5,0.16,760.6334702362802
2720028394827,235aa8e9-838f-4802-bed4-6e351891c896,Sara Perez,2024-07-29,2024-08-08,Same Day,North Johnathan,Louisiana,37036,West,Furniture,Phones,Pre-emptive even-keeled projection,1384.42,3,0.45,711.5363295364941
8116599302028,ecaf9eeb-21b5-4893-bb2c-23cb361fc924,Daniel Williams,2024-09-19,2024-09-26,Standard Class,East Melissa,Florida,94471,East,Office Supplies,Bookcases,Organic modular help-desk,587.58,1,0.33,346.46788288435255
1353028165060,b2092e71-208f-498c-ae2c-92b2d9b97b79,Craig Fleming,2022-01-01,2022-01-07,Same Day,Jenniferbury,New Hampshire,60390,East,Furniture,Bookcases,Persevering heuristic infrastructure,1802.84,4,0.45,955.5101261172287
8321029161742,9c7164a8-1890-4db4-95a5-de44e731207b,Lawrence Valencia,2022-06-08,2022-06-12,Same Day,North Sherry,Alaska,35060,West,Furniture,Tables,Fully-configurable user-facing moratorium,1735.89,4,0.47,884.369486535637
6622913167089,9ebe22d3-111f-4a28-86a1-c19bd238b804,Jared Dyer,2023-07-14,2023-07-18,First Class,Stevenston,Missouri,31154,East,Office Supplies,Binders,Total hybrid collaboration,835.74,6,0.08,742.3024376438153
6550494440768,cddedccc-831b-4f03-9201-030915886873,Craig Torres,2022-07-23,2022-07-26,Standard Class,New Robert,Alabama,40124,South,Office Supplies,Tables,Stand-alone real-time implementation,61.99,5,0.14,24.909467618503413
2626114243621,212552fa-3094-4256-b420-22992ad285f1,Nancy Everett,2024-02-12,2024-02-15,Second Class,Josephberg,Connecticut,89522,Central,Technology,Tables,Profound multimedia productivity,1782.86,1,0.33,1182.0611367297681
7991962341993,88a72da1-0a0e-4615-b478-3e8de2e387c2,Deborah Harris,2023-03-14,2023-03-18,First Class,East Jennifer,Maine,60916,South,Office Supplies,Binders,Enterprise-wide high-level secured line,635.42,8,0.2,459.08290038411417
3343031158768,3c60ae1c-8818-4277-9d5b-0bd90ebf1523,William Adams,2023-09-29,2023-10-02,Second Class,Hendricksshire,Utah,35702,South,Technology,Bookcases,Proactive full-range utilization,1688.44,3,0.45,922.924886618576
4535365974667,b64c99ed-963a-4320-a6c0-9e7b741aa26d,Linda Shaw,2022-01-10,2022-01-11,Standard Class,Clarkview,Florida,10865,East,Furniture,Binders,Enhanced global forecast,459.75,10,0.49,202.1955653037583
0959481526922,b29f2d6b-8915-4364-85aa-0cd35eb45406,Todd Johnston,2023-06-12,2023-06-16,First Class,Meganburgh,Delaware,31896,Central,Furniture,Tables,Advanced logistical focus group,733.4,5,0.22,538.0691496914238
9142614048939,c6e43494-5e31-4e80-bd56-400b22ff5a30,Steven Everett,2022-04-02,2022-04-08,Standard Class,Kimberlyport,Indiana,94662,East,Office Supplies,Chairs,Centralized local open system,1636.43,6,0.15,1346.8727359779973
7310081785226,c533af2d-a864-4116-b852-9f4669a3618b,Angela Blair,2023-08-28,2023-09-06,Second Class,New Juanburgh,Indiana,48047,East,Office Supplies,Tables,Switchable even-keeled support,1454.25,9,0.23,1084.7489758202828
8744701732083,e3a14f5d-6ed5-455d-ad1c-a2b3e5715f31,Glenn Harmon,2022-05-21,2022-05-23,Standard Class,South Steven,Florida,76169,East,Technology,Binders,Optional impactful software,550.78,4,0.02,501.1322970735242
7014005278107,31ea2821-3034-4270-a81f-f52852ec03ca,Holly Banks,2024-07-22,2024-07-29,Same Day,North Anthonyberg,New Mexico,89946,Central,Technology,Chairs,Enhanced upward-trending capacity,472.14,10,0.32,314.4623568881957
7316094391362,51ddaa9d-2fb1-4b40-8f26-fedb10d28a32,Lori Miller,2022-06-16,2022-06-17,First Class,East Davidfurt,South Carolina,45833,East,Office Supplies,Tables,Monitored tertiary collaboration,1480.61,10,0.18,1175.4392895063245
0929735259531,2d0f0209-6409-43ec-868b-751f84a2092d,Brittany Hernandez,2024-09-14,2024-09-24,Standard Class,Perezborough,North Dakota,79588,East,Furniture,Tables,Robust context-sensitive ability,528.04,5,0.03,479.42653702568805
3532366185079,79432f6f-da55-4d25-9d14-4588498e6ba4,Terry Arnold,2023-09-17,2023-09-18,Second Class,New Jacobfort,Delaware,66779,East,Furniture,Chairs,Diverse dedicated implementation,249.37,8,0.49,91.32177131787897
1261583882172,7dcbe113-039f-446b-9942-74cf09e002f0,Sarah Graham,2022-11-15,2022-11-18,Same Day,Kimberlyfort,Illinois,43009,Central,Office Supplies,Chairs,Organic web-enabled firmware,1377.79,1,0.13,1187.8597478695972
3222801944254,facc2e35-35b6-4692-a528-759d218acc31,Meagan Yang,2022-05-31,2022-06-07,Standard Class,East Jessica,Minnesota,53588,West,Technology,Bookcases,Centralized homogeneous contingency,1522.91,6,0.38,904.4683755012699
5350637311808,fe2ee066-9e30-41d6-a370-01f6d2308588,Michael Vasquez,2022-03-15,2022-03-20,First Class,North Todd,Massachusetts,30531,South,Office Supplies,Chairs,Realigned fault-tolerant throughput,202.38,10,0.03,185.84299371427792
2013626084635,52eef7f2-8fca-4026-a738-30e81f3d0200,Michelle Sandoval,2023-05-26,2023-06-03,First Class,West Jessicafort,Arizona,47887,East,Technology,Tables,Intuitive eco-centric open system,1699.73,2,0.1,1498.9984650242789
1516411955642,efd10af8-2c9d-4b63-8c9d-c19c129ddfde,Timothy Davis,2023-05-11,2023-05-19,Same Day,New Manuel,Oklahoma,65598,West,Office Supplies,Phones,Multi-channeled contextually-based approach,308.54,10,0.34,166.55704320897695
2042620197126,cfab07f4-0022-494c-8dad-77367a272eb3,Ann Parker,2022-08-13,2022-08-18,Same Day,Port Jennifer,South Carolina,53392,South,Technology,Phones,Persistent national open system,1180.56,2,0.16,973.9746140109315
9873126773193,094d4b8a-67ee-47f2-b433-005aa5b33e2e,Mrs. Jessica Price,2021-11-16,2021-11-26,Same Day,Haleyshire,North Dakota,70593,East,Furniture,Chairs,Secured methodical projection,896.53,5,0.47,430.4577323210673
3943191654300,3cbb32de-5a37-4e11-ab9c-7d7c8b713ce4,Megan Floyd,2024-06-19,2024-06-24,Standard Class,Hunterville,Georgia,06488,East,Furniture,Phones,Diverse bottom-line parallelism,546.99,9,0.05,508.1568814100759
5764497470009,060556e8-d798-4e8b-9a1a-e46111ba91f9,Walter Marshall,2023-01-22,2023-01-29,Standard Class,Amychester,New York,53049,Central,Technology,Tables,Innovative object-oriented knowledge user,1659.91,2,0.34,1086.0999211352362
1636560450062,4f3c0388-ec61-43eb-b33c-4dee97d47986,Ernest Walker,2022-08-09,2022-08-10,Same Day,New Jocelynview,Oregon,56419,East,Office Supplies,Bookcases,Seamless contextually-based Local Area Network,326.77,9,0.06,289.36389068559555
9529635305973,e1fab7e4-1c23-4f19-943e-77c270fe3e06,Cassidy Bailey,2022-06-11,2022-06-13,Standard Class,South Robert,Indiana,56411,South,Office Supplies,Phones,Innovative disintermediate artificial intelligence,606.48,10,0.28,424.50600925395895
8989596546630,4a3c2fe2-9d34-4254-9063-317dda738817,Gary Green,2022-12-31,2023-01-03,First Class,West Jenna,California,40524,West,Office Supplies,Phones,Seamless bottom-line infrastructure,1257.0,8,0.5,581.3280226673203
3934497439463,96ce7d17-9a7d-44b4-ad91-9b5591c33f13,Joseph Lowe,2024-07-21,2024-07-24,First Class,East Jeffrey,Pennsylvania,43517,South,Furniture,Chairs,Profit-focused intangible capacity,528.78,4,0.02,510.72389764839255
3988941321095,b93a502f-7a1e-427a-b913-40e39afe08a7,Antonio Thompson,2023-10-17,2023-10-22,Second Class,South Markhaven,Minnesota,25760,East,Technology,Phones,Horizontal responsive strategy,1079.17,2,0.25,796.098975307794
7922030044966,5630899b-5edb-493e-a9ad-2a79c8cc684d,Jane Brown,2024-05-10,2024-05-17,Second Class,New Brian,Alaska,19039,Central,Technology,Binders,User-centric heuristic benchmark,1732.78,4,0.44,957.5977436144232
7565896359579,343bf9ce-1d63-434c-875e-769c22e8843e,Kristi Jordan,2022-02-03,2022-02-10,Standard Class,North Jose,Mississippi,72924,Central,Furniture,Phones,Innovative content-based firmware,1644.01,5,0.19,1310.0637520157052
3113885034231,634c842f-6584-4875-93c7-0de6b21d856b,Brooke Lambert,2022-05-02,2022-05-09,First Class,Port Johnport,New Jersey,38872,South,Office Supplies,Chairs,Enterprise-wide empowering installation,609.06,2,0.35,354.9046910015432
4379686800850,04ca9bf5-1b97-4060-a7f1-24563539bd22,Stephanie Carroll,2022-12-13,2022-12-17,Same Day,Mullinston,Georgia,86198,South,Office Supplies,Chairs,Cross-group secondary protocol,241.25,4,0.2,146.92843956292174
4174304350232,e3a71aee-702a-4f3b-bcbf-66b4f8e74535,Raven Richardson,2021-12-15,2021-12-23,Same Day,East Lisa,South Carolina,37244,East,Technology,Tables,Optimized hybrid Graphical User Interface,910.43,5,0.31,603.90346195585
2332829302026,5636d3b7-c069-47d3-b2cd-fdd02e616bd7,Kenneth Rodriguez,2022-08-17,2022-08-19,Same Day,East Andrewborough,Kentucky,54016,Central,Furniture,Bookcases,Persistent leadingedge architecture,1888.73,2,0.09,1694.6774357005222
6750762799554,ab9a9585-1f73-4931-b137-d223bbeb914b,Paul Thompson,2024-06-26,2024-07-01,First Class,Jasonland,Idaho,30756,East,Office Supplies,Chairs,User-centric optimal open architecture,406.05,3,0.18,290.1862939186738
2303420284714,7cd5babe-d0e9-4e5d-8220-f0b6c5035b6c,Rebecca Pacheco,2021-10-29,2021-11-07,First Class,South Jenniferburgh,Texas,17855,East,Technology,Tables,Implemented actuating hub,1880.05,4,0.18,1502.9517552672992
6487177546199,e0f0c823-d077-4d1f-b079-04e00ef92e30,Lindsay Atkins,2022-11-17,2022-11-21,Second Class,South Michaelside,Iowa,70863,South,Technology,Binders,Organic coherent toolset,1001.48,7,0.39,585.0117381469355
5812259095660,25f979cd-a101-4d68-b81a-ee5aad79b370,Diane Scott,2023-11-30,2023-12-08,Standard Class,East Todd,South Dakota,25093,South,Furniture,Tables,Organized object-oriented throughput,40.3,5,0.13,-5.972325359365321
1211018780351,2fb1ce81-cb5f-45b5-9388-fee7f0c3dc02,Ms. Renee Newton,2021-12-20,2021-12-29,Same Day,South Melissafort,Maine,91410,East,Office Supplies,Tables,Automated responsive definition,1807.8,5,0.35,1155.4173044259303
9994529517129,1a837f9e-5a3e-4e12-a6ab-406f9927d85c,Taylor Dougherty,2022-11-03,2022-11-12,Standard Class,East Angela,Idaho,21937,East,Technology,Chairs,Ameliorated high-level frame,1191.45,10,0.26,845.1791933141635
2654963308338,602c9887-1cec-4536-a4f3-984a264fb171,Elizabeth Ramos,2021-11-01,2021-11-02,Standard Class,Waynehaven,New York,67160,West,Furniture,Bookcases,Right-sized optimal groupware,1072.63,10,0.12,923.8281158211772
2059685195370,0553c66b-76f1-48e8-855d-c6140301a06c,Marcus Mckee MD,2024-06-15,2024-06-21,First Class,East Stacey,Rhode Island,97635,Central,Technology,Chairs,Intuitive intangible emulation,1563.42,4,0.1,1370.7768091356513
7752259206162,ebd92165-73cd-4e91-af5b-46f7449c230d,Bradley Pacheco,2022-04-29,2022-05-06,Same Day,Lake Miguelburgh,Georgia,78164,West,Furniture,Chairs,Horizontal bifurcated archive,910.29,1,0.36,534.8535399200066
6302955963633,f47e2c3e-dd5c-4525-ac8f-3b6252949fbd,Nathan Moore,2023-06-30,2023-07-04,First Class,Port Cindy,Maine,87543,South,Furniture,Tables,Virtual contextually-based analyzer,838.42,4,0.37,505.7412599204141
4980851331385,55d145d2-1374-475f-a081-f8de6e74745d,Amanda Nelson,2024-01-12,2024-01-19,Standard Class,Lake Melissa,California,84697,South,Technology,Phones,Configurable context-sensitive collaboration,609.58,4,0.3,401.51642801285647
1548158268686,2c42e58b-d42e-437c-b323-433118280e61,Mr. Steven Garcia MD,2024-01-06,2024-01-14,Same Day,Joseside,Arkansas,51548,West,Office Supplies,Tables,Integrated fault-tolerant system engine,529.33,7,0.02,471.1171433320852
0062987787350,ac78dec5-d639-48aa-9650-e1f322315476,Patty Moyer,2024-06-20,2024-06-27,Standard Class,Campbellfurt,West Virginia,41237,South,Technology,Phones,Vision-oriented value-added capability,1823.13,10,0.14,1535.5686965914354
3421926221329,2119e1c1-b966-4355-af72-bb3c9885e990,Michael Williams,2022-06-14,2022-06-21,Standard Class,Amandaville,Maine,96542,South,Furniture,Binders,Pre-emptive multimedia open system,181.76,2,0.49,64.14712995852801
1179726999949,dda7c33a-b334-4e5b-9ca3-aa0ac5c19ddb,Kelsey Pearson,2023-12-10,2023-12-19,Standard Class,North Jill,Alaska,07973,East,Furniture,Chairs,Face-to-face intermediate interface,1588.26,8,0.42,880.3698646466189
2000532853868,b02d25b4-bccc-44b3-855c-1cac68ea0d22,Brent Morris,2021-12-15,2021-12-23,First Class,Lisaview,Kansas,69898,East,Office Supplies,Tables,Front-line neutral strategy,390.35,10,0.49,190.92943749995828
2692990076868,8d9b4935-5af3-40a4-af70-f8b6007d3d37,Jim Graham,2022-10-18,2022-10-19,Same Day,East Megan,Indiana,66246,West,Office Supplies,Chairs,Seamless human-resource service-desk,1392.75,6,0.1,1205.9690888189834
3761851862670,342f4b08-f5b1-4d2f-a1fc-d171ca23792c,Jeffrey Torres,2022-03-21,2022-03-31,Second Class,North Jameshaven,Hawaii,26862,Central,Technology,Bookcases,Face-to-face transitional portal,1799.56,3,0.08,1640.322257056234
8352791875063,8a626b5c-ac4b-4dbd-9961-da1f2700b560,Karen Cruz,2024-07-10,2024-07-15,Standard Class,South Karlastad,Pennsylvania,22396,Central,Office Supplies,Chairs,Adaptive scalable monitoring,1209.21,1,0.05,1101.7566439218576
4319279761786,a778f14e-db36-440c-99b7-2aaa85cc2c2d,Heather Watkins,2024-03-22,2024-03-25,Standard Class,New Heather,Minnesota,87105,East,Technology,Tables,Proactive context-sensitive support,225.34,1,0.38,115.22046994424572
2665686295911,b7584252-fd9c-4d09-8442-46cfacf14cbe,Jerome Parker,2023-11-30,2023-12-07,Same Day,West Mark,Rhode Island,36261,South,Furniture,Bookcases,Synchronized intermediate product,603.4,8,0.32,401.8841740316651
4299074729665,71c01cb1-c395-428a-824f-f385a2ef2b77,Yolanda Brown,2023-08-15,2023-08-24,First Class,Washingtonside,Alabama,73016,East,Technology,Phones,Right-sized logistical function,919.19,5,0.27,639.7640278940123
8599464183982,4141c9c5-7f7e-4daa-ae01-d882af9dcdf0,Ashley Murray,2022-12-26,2023-01-05,Standard Class,Stonemouth,Indiana,52755,South,Technology,Phones,Upgradable optimal monitoring,1904.94,10,0.19,1535.2313356334414
6498044509285,ff4b3804-1b58-49fa-8880-f906cef516c8,Sheri Murphy,2022-06-26,2022-07-04,Standard Class,Port Pamton,Hawaii,52729,Central,Technology,Chairs,Devolved logistical analyzer,94.92,6,0.07,66.86028731198479
9008248458134,8d8957fb-4a35-4184-a674-7987658ea17a,Shawn Berry,2022-07-26,2022-08-02,Standard Class,West Timothyside,Oklahoma,31559,South,Furniture,Bookcases,Secured radical support,1025.29,7,0.06,944.5387162199249
1856302750001,dac7bffa-d55a-4290-830c-a1a07946293c,Michael Cortez,2024-08-23,2024-08-29,Second Class,Garciastad,Tennessee,27148,West,Furniture,Binders,Ameliorated heuristic info-mediaries,1876.84,4,0.41,1080.8947907006636
9378467908704,42d4c734-8ed6-4860-98da-fb7a4af3e1d7,Kiara Martin,2024-06-28,2024-07-07,Standard Class,North Danielborough,Nevada,49307,South,Technology,Chairs,Team-oriented bottom-line application,366.41,8,0.14,284.74143797594513
4429906745680,4bae2c00-eb3f-4202-8579-609a3b1dfabe,Jennifer Rangel,2022-06-17,2022-06-20,Standard Class,Shelbyfurt,Georgia,17022,East,Technology,Tables,Customizable fresh-thinking hardware,140.82,1,0.4,72.06756421192165
7256222190538,df4b4c19-6faa-439b-98ec-5b6a9c7cf745,Mark Keller,2023-08-17,2023-08-22,Same Day,West Victorfort,Missouri,40291,Central,Office Supplies,Bookcases,Quality-focused executive software,1847.06,5,0.04,1728.249127620482
3965213835078,98e7d92b-5f53-4718-935f-c8ccc91463ac,Tracy Roberts,2023-03-28,2023-04-06,Standard Class,North Gabriel,Rhode Island,07887,West,Technology,Tables,Adaptive user-facing encryption,541.58,1,0.14,433.1185060913685
1173277264884,2f515686-a88d-40f3-a0b2-a35f64f682b5,Lisa Peters,2024-08-17,2024-08-20,Standard Class,Angelaburgh,Idaho,77106,Central,Technology,Phones,Synchronized fault-tolerant concept,443.62,6,0.09,388.5805291911929
5161857591716,23d34fb6-58a5-402e-9779-87b7ae6791cd,Thomas Rice,2024-06-19,2024-06-28,Same Day,West Kyleland,Kentucky,59252,South,Technology,Bookcases,Persevering fault-tolerant flexibility,1315.99,3,0.4,741.7977149855902
3524784171598,5dba2337-c3c2-4248-baf6-527f78bbd251,Robert Duncan,2022-08-09,2022-08-10,First Class,Keithborough,Arizona,44196,East,Furniture,Bookcases,Focused mobile migration,650.21,1,0.42,330.1897341448127
1836113389263,31faf7e0-38e5-456d-87c0-c4df88c8e83a,Kayla Hunter,2022-07-02,2022-07-04,Same Day,West Laurafort,Ohio,62788,Central,Furniture,Phones,Exclusive 24/7 forecast,477.12,3,0.06,411.8334630589759
5152174653539,2f17a43f-6f4e-4891-8e0a-c6f5d3c40794,Dr. Jose Garcia,2024-02-27,2024-03-05,First Class,West Rogerfort,Illinois,38844,South,Office Supplies,Binders,Grass-roots homogeneous methodology,643.29,10,0.26,462.8309239671351
6296914336296,71545572-7aac-4fd3-bc37-6bf5166e6aeb,Dawn Bennett,2023-08-02,2023-08-09,Standard Class,Teresamouth,Arkansas,80401,Central,Technology,Tables,Reverse-engineered object-oriented paradigm,1495.83,9,0.04,1406.8541274438421
1089857390839,097452d8-b082-4958-876c-1833ca50e117,Melinda Peterson,2022-02-28,2022-03-02,Standard Class,New Brookehaven,Maine,38182,East,Office Supplies,Chairs,Down-sized solution-oriented frame,1452.96,6,0.28,1026.0575684889284
8849979572857,f01919d0-bc72-4732-86e5-3c2963ce0666,Stacy Murphy,2024-03-09,2024-03-12,First Class,Karenberg,North Dakota,97742,West,Office Supplies,Phones,Customizable optimizing application,1318.25,1,0.05,1222.2013201883196
